time,open,high,low,close,volume
2020-07-28 07:25:00,360.720148724,360.720148724,360.720148724,360.720148724,312
2020-07-28 07:35:00,361.12665254800004,361.12665254800004,361.12665254800004,361.12665254800004,358
2020-07-28 08:05:00,361.76949580400003,361.76949580400003,361.76949580400003,361.76949580400003,876
2020-07-28 09:35:00,361.12665254800004,362.554142719,361.12665254800004,362.46906052300005,42657
2020-07-28 09:40:00,362.506874832,362.56359629599996,361.448074176,361.84512442199997,12886
2020-07-28 09:45:00,361.864031576,362.614740149,361.344084825,362.497421255,10955
2020-07-28 09:50:00,362.497421255,363.54676833400003,362.327256864,363.54676833400003,19145
2020-07-28 09:55:00,363.433325407,365.115967629,363.41441825199996,365.09715501,17915
2020-07-28 10:00:00,365.14442289699997,366.127594935,364.369229559,366.11341456900004,14976
2020-07-28 10:05:00,366.01887879599997,366.16068245599996,365.494205256,365.976337698,13583
2020-07-28 10:10:00,366.03504441300004,366.79879892300005,366.03504441300004,366.685355995,17441
2020-07-28 10:15:00,366.685355995,366.77431415800004,365.730544689,366.760984614,14897
2020-07-28 10:20:00,366.623907743,366.70426315,366.174862821,366.174862821,16548
2020-07-28 10:25:00,366.052533531,366.789345345,366.052533531,366.69480957300004,18374
2020-07-28 10:30:00,366.666448841,366.789345345,366.14650209,366.30721290400004,19795
2020-07-28 10:35:00,366.60027379999997,366.60027379999997,365.257865824,365.41857663800005,9186
2020-07-28 10:40:00,365.220051515,365.636008916,365.09715501,365.57928745199996,12619
2020-07-28 10:45:00,365.40108752,365.52256598800005,365.087701433,365.52256598800005,3678
2020-07-28 10:50:00,365.450624265,365.71163753400003,365.257865824,365.71163753400003,9456
2020-07-28 10:55:00,365.787266153,366.288305749,365.76835899800005,366.06614668300006,8999
2020-07-28 11:00:00,366.222130708,366.236311074,365.191690783,365.191690783,8924
2020-07-28 11:05:00,365.290953345,365.44693737,364.473218909,364.473218909,11052
2020-07-28 11:10:00,364.4354046,364.99316566,364.255786631,364.99316566,5730
2020-07-28 11:15:00,365.03097996900004,365.745008662,365.03097996900004,365.745008662,6606
2020-07-28 11:20:00,365.66436964800005,365.74945184300003,365.284335841,365.361855174,6786
2020-07-28 11:25:00,365.44693737,365.976337698,365.44693737,365.976337698,8273
2020-07-28 11:30:00,366.019256939,366.392295099,365.607648184,365.872348348,14869
2020-07-28 11:35:00,365.76835899800005,366.20322355300004,365.69878066900003,366.202278196,6342
2020-07-28 11:40:00,366.10868778,366.581366645,366.080327049,366.411202254,14879
2020-07-28 11:45:00,366.297759326,367.356559983,366.288305749,367.356559983,9483
2020-07-28 11:50:00,367.398155723,368.046671125,367.110766973,367.110766973,19401
2020-07-28 11:55:00,367.224209901,367.224209901,366.968963314,367.176942014,4112
2020-07-28 12:00:00,367.214756324,367.214756324,366.524645181,366.675902418,7659
