time,open,high,low,close,volume
2020-07-20 04:05:00,127.40042148100001,127.40042148100001,127.40042148100001,127.40042148100001,811
2020-07-20 07:50:00,126.682140173,126.682140173,126.682140173,126.682140173,147
2020-07-20 08:05:00,127.060182967,127.060182967,127.060182967,127.060182967,100
2020-07-20 08:10:00,126.92786798899999,126.92786798899999,126.74829766200001,126.74829766200001,561
2020-07-20 08:25:00,127.164144735,127.712306786,127.164144735,127.712306786,885
2020-07-20 09:25:00,127.25865543399999,127.268106503,127.25865543399999,127.268106503,657
2020-07-20 09:30:00,127.116889386,127.116889386,126.823906221,126.823906221,507
2020-07-20 09:35:00,127.224253539,127.224253539,126.663238033,126.739791699,90117
2020-07-20 09:40:00,126.71994445200001,126.75774873200001,126.32299951899999,126.33245058899999,30712
2020-07-20 09:45:00,126.36080379799999,126.401065356,125.935505656,125.963858865,36979
2020-07-20 09:50:00,125.963858865,126.030016354,125.784288538,125.859897097,58897
2020-07-20 09:55:00,125.840994957,126.133978122,125.76538639799999,126.08672277299999,33862
2020-07-20 10:00:00,126.058369563,126.115075983,125.81264174799999,125.817367282,38190
2020-07-20 10:05:00,125.878799236,125.890896606,125.58581607100001,125.61889481600001,52004
2020-07-20 10:10:00,125.614169281,125.784288538,125.45822662799999,125.58581607100001,59824
2020-07-20 10:15:00,125.59526714100001,125.68032677,125.44405002399999,125.65197356,29605
2020-07-20 10:20:00,125.623620351,125.72758211899999,125.425147884,125.59526714100001,28975
2020-07-20 10:25:00,125.623620351,125.623620351,125.377892535,125.377892535,39081
2020-07-20 10:30:00,125.377892535,125.387343605,125.165243463,125.22667541700001,43730
2020-07-20 10:35:00,125.23149546299999,125.330637186,125.16051792799999,125.20777327799999,33960
2020-07-20 10:40:00,125.203047743,125.330637186,125.19359667299999,125.24085202200001,28346
2020-07-20 10:45:00,125.22667541700001,125.27393076700001,125.03765402,125.051830625,37057
2020-07-20 10:50:00,125.07545829999998,125.22516324600001,125.05655616,125.198322208,25464
2020-07-20 10:55:00,125.21722434700001,125.221949882,124.980947601,124.980947601,29847
2020-07-20 11:00:00,125.009300811,125.21722434700001,124.999849741,125.12271364899999,33560
2020-07-20 11:05:00,125.132164719,125.255028627,125.03765402,125.21722434700001,34343
2020-07-20 11:10:00,125.221949882,125.329125014,125.179420068,125.297558441,30481
2020-07-20 11:15:00,125.31173504600001,125.406245744,125.245577557,125.377892535,23105
2020-07-20 11:20:00,125.368441465,125.462952163,125.307009511,125.377892535,28079
2020-07-20 11:25:00,125.387343605,125.415696814,125.340088255,125.368441465,16850
2020-07-20 11:30:00,125.358990395,125.50075644299999,125.358990395,125.472403233,22613
2020-07-20 11:35:00,125.48185430299999,125.48185430299999,125.245577557,125.245577557,22693
2020-07-20 11:40:00,125.255028627,125.302283976,125.12271364899999,125.302283976,24381
2020-07-20 11:45:00,125.28810737100001,125.302283976,125.236126487,125.278656301,19984
2020-07-20 11:50:00,125.27393076700001,125.302283976,125.188871138,125.283381836,16040
2020-07-20 11:55:00,125.27393076700001,125.321186116,125.16051792799999,125.20777327799999,17919
2020-07-20 12:00:00,125.22667541700001,125.22667541700001,124.995124206,124.995124206,23648
2020-07-20 12:05:00,124.995124206,125.103811509,124.924241182,125.04710509,34824
2020-07-20 12:10:00,125.07545829999998,125.179420068,125.056367139,125.09436044,27215
2020-07-20 12:15:00,125.103811509,125.302283976,125.103811509,125.27393076700001,23164
2020-07-20 12:20:00,125.283381836,125.302189465,125.206261106,125.255028627,25689
2020-07-20 12:25:00,125.269205232,125.415696814,125.26447969700001,125.349539325,37831
2020-07-20 12:30:00,125.377892535,125.50075644299999,125.349539325,125.45350109399999,48769
2020-07-20 12:35:00,125.434598954,125.54801179200001,125.434598954,125.472403233,34484
2020-07-20 12:40:00,125.472403233,125.472403233,125.39679467399999,125.406245744,24675
2020-07-20 12:45:00,125.415696814,125.582319176,125.410971279,125.50548197799999,24607
2020-07-20 12:50:00,125.50075644299999,125.604718211,125.50075644299999,125.576365002,22329
2020-07-20 12:55:00,125.576365002,125.58581607100001,125.52287194600001,125.576365002,35883
2020-07-20 13:00:00,125.566913932,125.68032677,125.50075644299999,125.633071421,66275
2020-07-20 13:05:00,125.633071421,125.68032677,125.510207513,125.519658582,26030
2020-07-20 13:10:00,125.510207513,125.53856072200001,125.406245744,125.529109652,32617
2020-07-20 13:15:00,125.529109652,125.566913932,125.462952163,125.566913932,14983
2020-07-20 13:20:00,125.566913932,125.566913932,125.462952163,125.53856072200001,23435
2020-07-20 13:25:00,125.53856072200001,125.58581607100001,125.462952163,125.529109652,15965
2020-07-20 13:30:00,125.529109652,125.529109652,125.377892535,125.39679467399999,19869
2020-07-20 13:35:00,125.39679467399999,125.398117824,125.31173504600001,125.340088255,16184
2020-07-20 13:40:00,125.325911651,125.472403233,125.255028627,125.415696814,51627
2020-07-20 13:45:00,125.406245744,125.614169281,125.406245744,125.53062182299999,22310
2020-07-20 13:50:00,125.54801179200001,125.633071421,125.529109652,125.59526714100001,28195
2020-07-20 13:55:00,125.614169281,125.75120979399999,125.58581607100001,125.75120979399999,18279
2020-07-20 14:00:00,125.746484259,125.878799236,125.66142463,125.859897097,28461
2020-07-20 14:05:00,125.86934816700001,125.935505656,125.840994957,125.840994957,29893
2020-07-20 14:10:00,125.83154388700001,125.83154388700001,125.699228909,125.718131049,20324
2020-07-20 14:15:00,125.709625086,125.718131049,125.59526714100001,125.68032677,15875
2020-07-20 14:20:00,125.68977784,125.726258969,125.623620351,125.623620351,30601
2020-07-20 14:25:00,125.620501498,125.699228909,125.59526714100001,125.64545232200001,21252
2020-07-20 14:30:00,125.65197356,125.713405514,125.58581607100001,125.633071421,18053
2020-07-20 14:35:00,125.637796955,125.73693867799999,125.637796955,125.699228909,18486
2020-07-20 14:40:00,125.68977784,125.68977784,125.623620351,125.633071421,19192
2020-07-20 14:45:00,125.63798597700001,125.694503375,125.599992676,125.685052305,33767
2020-07-20 14:50:00,125.68032677,125.718131049,125.633071421,125.68032677,49368
2020-07-20 14:55:00,125.68977784,125.708679979,125.623620351,125.68032677,42626
2020-07-20 15:00:00,125.68032677,125.699228909,125.60944374600001,125.68032677,55378
2020-07-20 15:05:00,125.68032677,125.888250306,125.68032677,125.850446027,46662
2020-07-20 15:10:00,125.85517156200001,125.85517156200001,125.68977784,125.68977784,30687
2020-07-20 15:15:00,125.694503375,125.793739608,125.66142463,125.76538639799999,32811
2020-07-20 15:20:00,125.76538639799999,126.00166314399999,125.759337714,125.944956725,54982
2020-07-20 15:25:00,125.935505656,126.020565284,125.888250306,125.935505656,38635
2020-07-20 15:30:00,125.926054586,126.030016354,125.91660351600001,125.954407795,46199
2020-07-20 15:35:00,125.954407795,126.00166314399999,125.926054586,125.973309935,58246
2020-07-20 15:40:00,125.973309935,126.16705686700001,125.944956725,126.115075983,66633
2020-07-20 15:45:00,126.10562491299999,126.24739096,126.058369563,126.219037751,48723
2020-07-20 15:50:00,126.219037751,126.36080379799999,126.209586681,126.29937184399999,58763
2020-07-20 15:55:00,126.304097379,126.36080379799999,126.011114214,126.04891849399999,101305
2020-07-20 16:00:00,126.030016354,126.030016354,125.77483746799999,125.80319067799999,178315
2020-07-20 16:05:00,125.80319067799999,125.80319067799999,125.80319067799999,125.80319067799999,84310
2020-07-20 16:20:00,125.80319067799999,125.80319067799999,125.80319067799999,125.80319067799999,6525
2020-07-20 16:30:00,125.80319067799999,125.80319067799999,125.80319067799999,125.80319067799999,5167
2020-07-20 16:35:00,125.80319067799999,125.80319067799999,125.80319067799999,125.80319067799999,139
2020-07-20 17:35:00,126.011114214,126.011114214,126.011114214,126.011114214,150
2020-07-20 18:25:00,126.030016354,126.030016354,126.030016354,126.030016354,160
2020-07-20 18:45:00,125.80319067799999,125.80319067799999,125.80319067799999,125.80319067799999,167
2020-07-20 20:00:00,125.80319067799999,125.80319067799999,125.80319067799999,125.80319067799999,186
2020-07-21 04:05:00,126.133978122,126.133978122,126.133978122,126.133978122,100
2020-07-21 06:10:00,126.956221199,126.956221199,126.956221199,126.956221199,700
2020-07-21 06:15:00,126.956221199,126.956221199,126.956221199,126.956221199,400
2020-07-21 06:40:00,126.956221199,126.956221199,126.956221199,126.956221199,200
2020-07-21 06:50:00,126.956221199,126.956221199,126.956221199,126.956221199,548
2020-07-21 07:00:00,126.93731905899999,126.93731905899999,126.93731905899999,126.93731905899999,268
2020-07-21 07:05:00,126.644335894,126.644335894,126.644335894,126.644335894,105
2020-07-21 07:10:00,126.644335894,126.644335894,126.644335894,126.644335894,185
2020-07-21 07:15:00,126.19068454100001,126.19068454100001,126.16233133200001,126.16233133200001,458
2020-07-21 07:45:00,125.82209281700001,125.82209281700001,125.82209281700001,125.82209281700001,347
2020-07-21 07:55:00,126.171782402,126.171782402,126.171782402,126.171782402,186
2020-07-21 08:05:00,126.40805914799999,126.40805914799999,125.80328518799999,125.80328518799999,969
2020-07-21 08:25:00,126.20013561100001,126.20013561100001,126.20013561100001,126.20013561100001,128
2020-07-21 08:30:00,126.530923056,126.63668052700001,126.530923056,126.63668052700001,700
2020-07-21 09:05:00,126.88061264,126.88061264,126.88061264,126.88061264,270
2020-07-21 09:10:00,126.833357291,126.833357291,126.833357291,126.833357291,100
2020-07-21 09:15:00,126.833357291,126.833357291,126.833357291,126.833357291,103
2020-07-21 09:25:00,127.003476548,127.02237868700001,127.003476548,127.02237868700001,868
2020-07-21 09:30:00,126.530923056,126.79555301100001,126.530923056,126.79555301100001,2578
2020-07-21 09:35:00,126.648588875,126.946770129,126.445863427,126.85225943,204742
2020-07-21 09:40:00,126.87116157,127.81626855399999,126.85225943,127.79264088,85905
2020-07-21 09:45:00,127.797366415,128.147055999,127.72175785600001,128.014741021,105700
2020-07-21 09:50:00,128.014741021,128.128153859,127.712306786,127.778464275,65056
2020-07-21 09:55:00,127.80681748399999,127.939132462,127.67450250700001,127.740659996,53483
2020-07-21 10:00:00,127.73120892600001,128.10925171899999,127.693404646,128.03364316100001,84747
2020-07-21 10:05:00,128.026176815,128.182024957,127.86352390299999,128.15650706899999,71059
2020-07-21 10:10:00,128.16595813799998,128.21321348799998,127.854072834,127.920230323,82863
2020-07-21 10:15:00,127.920230323,128.326626326,127.882426043,128.07144744,48545
2020-07-21 10:20:00,128.09980065,128.26046883700002,128.024192091,128.251017767,65978
2020-07-21 10:25:00,128.269919907,128.572354142,128.269919907,128.421137024,76394
2020-07-21 10:30:00,128.402234885,128.421137024,127.702855716,127.718922535,88075
2020-07-21 10:35:00,127.702855716,128.10925171899999,127.62724715700001,127.986387811,62424
2020-07-21 10:40:00,127.96748567200001,128.278331359,127.882426043,128.213118977,60662
2020-07-21 10:45:00,128.21396957299999,128.468392373,128.203762418,128.354979535,63310
2020-07-21 10:50:00,128.336077396,128.818081958,128.326626326,128.780277678,75368
2020-07-21 10:55:00,128.780277678,128.922043726,128.733022329,128.742473399,56983
2020-07-21 11:00:00,128.751924469,128.780277678,128.619609491,128.69521805,53554
2020-07-21 11:05:00,128.65741377,128.67631591,128.383332745,128.425862559,35651
2020-07-21 11:10:00,128.411685954,128.411685954,128.024192091,128.024192091,38634
2020-07-21 11:15:00,127.995838881,128.095075115,127.844621764,128.06199637,40815
